class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
walking,0.310229242,0.29872188,0.093020536,0.999657154,0.310419321,0.259803683,0.017991375,0.999619305,0.313702226,0.259954304,0.018014271,0.999623775,0.320350379,0.260415584,0.01802903,0.999629319,0.321953952,0.253340364,0.08272054,0.999653161,0.328668058,0.248999849,0.08259207,0.999620557,0.33641094,0.244760126,0.082443431,0.999639153,0.35968852,0.266975284,-0.218867153,0.999751329,0.377285659,0.246443242,0.058615245,0.999765158,0.325270832,0.33169654,0.020900289,0.999491751,0.333945751,0.325008988,0.104364716,0.999504149,0.370336145,0.48084113,-0.394644171,0.997589648,0.523669839,0.416770428,0.163514048,0.997281313,0.327633172,0.802638412,-0.361732244,0.859009922,0.550081134,0.691702724,0.396795928,0.083800949,0.265216887,0.984172583,-0.080313981,0.739808202,0.44421798,0.834352672,0.649822354,0.104959741,0.22454524,1.038588285,-0.085232615,0.741161227,0.428588629,0.848802447,0.717203856,0.136283025,0.226263091,1.029498458,-0.063129798,0.765768588,0.401402324,0.843066514,0.660968602,0.158690915,0.236827403,1.014247894,-0.065888487,0.724043071,0.396955311,0.83913821,0.630767107,0.154680103,0.408556789,0.976534307,-0.164852023,0.262623966,0.526520252,0.967812419,0.165002093,0.218575209,0.410337061,0.968593538,0.054701835,0.210967615,0.474846601,1.091615438,0.341835201,0.045473117,0.410303444,1.291542411,0.41346401,0.073153868,0.431397289,1.317144752,0.543598413,0.018422542,0.434988648,1.359714508,0.447163731,0.114094414,0.435664177,1.367626667,0.561458945,0.054782718,0.34178862,1.290511489,0.47259593,0.080161944,0.365514219,1.301045179,0.57905072,0.032104187
walking,0.344272047,0.249766916,0.097986698,0.999419153,0.337408125,0.221455082,0.027374646,0.999406695,0.333230227,0.224064961,0.027319331,0.999435723,0.330497056,0.22708559,0.027245287,0.999392569,0.354731262,0.213263705,0.077105813,0.9994362,0.361348331,0.210871592,0.076863542,0.999452829,0.367960453,0.209204108,0.076511249,0.999442279,0.359443575,0.244251683,-0.209186286,0.999616027,0.399813056,0.225358769,0.007414585,0.999708593,0.349740416,0.283488333,0.025436159,0.99929744,0.365610749,0.276902467,0.090556994,0.999347925,0.365168989,0.46659261,-0.365450948,0.997653008,0.529050231,0.402412444,0.080842249,0.99735266,0.338338375,0.765610814,-0.351093948,0.845162928,0.549167275,0.661694705,0.272400826,0.083986506,0.30907923,0.967106223,-0.108688198,0.703000009,0.469230503,0.811747253,0.524523854,0.097543776,0.289901346,1.012173653,-0.105829045,0.702386856,0.461886346,0.83652854,0.59344542,0.126630485,0.294099122,1.005093575,-0.086888276,0.724655986,0.437583685,0.832367957,0.553648889,0.146938622,0.305828512,0.982034028,-0.095348053,0.684886575,0.433799833,0.825868368,0.513567626,0.143673524,0.412957728,0.962808847,-0.142956793,0.321081549,0.541752994,0.950533211,0.142765462,0.276453376,0.421013296,0.997647464,0.055594556,0.207255721,0.521395087,1.093081832,0.288619012,0.053006835,0.429044664,1.326741695,0.352147371,0.071114808,0.454567909,1.337258816,0.455343097,0.02096922,0.460413694,1.391400576,0.384753317,0.114361942,0.451788187,1.379715323,0.473412424,0.06888938,0.353372157,1.33039856,0.372933418,0.076002054,0.37884587,1.332164288,0.485440016,0.033230245
walking,0.354818165,0.222835675,0.079157576,0.998776615,0.346908092,0.196480647,0.002309019,0.998862624,0.341359317,0.199626982,0.002382315,0.998952448,0.335607976,0.203310102,0.002456235,0.998854578,0.36341995,0.188962251,0.044373106,0.998897672,0.369629055,0.187433183,0.043898888,0.998979151,0.375566393,0.186670154,0.043169606,0.998879135,0.357973933,0.224948585,-0.223984867,0.999323726,0.405127466,0.206642434,-0.052590944,0.999535084,0.359143645,0.257921427,0.011990451,0.998793066,0.375211626,0.252496839,0.04531163,0.998936653,0.361643404,0.456223667,-0.381971747,0.997457147,0.528749585,0.393055618,0.051702488,0.997142971,0.344889879,0.774365604,-0.361028582,0.825119972,0.559490442,0.628068686,0.269118339,0.082612753,0.326824635,0.969045937,-0.117342904,0.655111611,0.481887043,0.708382964,0.539144397,0.090509012,0.315897793,1.017709017,-0.112870775,0.655722022,0.477630854,0.722702861,0.600012422,0.117731929,0.321446598,1.007474065,-0.100540139,0.676076949,0.451916695,0.716454268,0.563021779,0.136237204,0.329559356,0.985346675,-0.106390819,0.640606105,0.447765738,0.716577649,0.52359736,0.133547261,0.416634619,0.949143112,-0.131362289,0.371135533,0.542117476,0.934945285,0.131300077,0.325229198,0.429466397,1.174013257,0.004863082,0.21128878,0.51369065,1.21364069,0.211778209,0.062770657,0.439855665,1.500837684,0.235027596,0.069340512,0.468689054,1.531055093,0.309366941,0.023664933,0.471152723,1.570123196,0.251646966,0.115573563,0.469406843,1.59385848,0.31597048,0.078714505,0.362152398,1.503179669,0.212251022,0.072420076,0.402177185,1.543638587,0.255011499,0.033552974
walking,0.369982541,0.217878148,0.165559739,0.998372018,0.362242758,0.191375479,0.08935716,0.998479843,0.356395632,0.194115967,0.089219466,0.998605609,0.349490255,0.197460935,0.089131542,0.998461485,0.378114611,0.185798928,0.137372136,0.998533309,0.384175152,0.185090259,0.137076721,0.998631954,0.390126199,0.184961259,0.136573404,0.998478949,0.359074593,0.220090523,-0.167966157,0.999100804,0.41704154,0.204985604,0.008682377,0.999348938,0.371851206,0.252492845,0.084021129,0.998415351,0.388322532,0.24880448,0.140664846,0.998615861,0.360236347,0.435950607,-0.365388483,0.997307718,0.529687047,0.383813649,0.120637164,0.996809781,0.360827476,0.741400301,-0.383199662,0.823817372,0.559941411,0.594485581,0.330397218,0.083984457,0.340503544,0.955082476,-0.139794111,0.626455426,0.475337684,0.599710345,0.641175628,0.086606875,0.328671575,0.997426569,-0.153219759,0.623516262,0.473393142,0.589726985,0.719217896,0.111610942,0.333526731,0.992795169,-0.128212035,0.641552627,0.448285252,0.58807832,0.677161574,0.128347903,0.340299606,0.973366141,-0.118916534,0.608790159,0.443520635,0.597634435,0.629196227,0.12661159,0.418272108,0.934687197,-0.137697712,0.415952563,0.540785909,0.91992873,0.137670949,0.373908013,0.425777823,1.271016479,-0.005265757,0.232105851,0.505318165,1.307230473,0.15655385,0.086471595,0.425549656,1.626868725,0.084903553,0.075691544,0.479560614,1.695860147,0.159859389,0.033043679,0.451461017,1.697896719,0.091833293,0.131190434,0.485924482,1.774460077,0.154025599,0.094922192,0.345506877,1.649320841,0.015767839,0.074261032,0.420094192,1.712986588,0.039452281,0.03666256
walking,0.361892998,0.221697345,0.050965041,0.997220159,0.357469648,0.194594368,-0.025762076,0.997426867,0.353611499,0.19664079,-0.025902223,0.997682452,0.348615617,0.199108765,-0.026041234,0.997316957,0.369642317,0.189104408,0.01974814,0.997555137,0.37509349,0.187946349,0.019476067,0.997771263,0.380579174,0.187373921,0.018950267,0.997486234,0.358544677,0.217936859,-0.271027118,0.998601019,0.412288576,0.20638366,-0.063148782,0.999013245,0.368092507,0.254062921,-0.02559497,0.997632682,0.380709022,0.250438213,0.032131243,0.998033583,0.359809101,0.428348273,-0.415001631,0.997057259,0.529296279,0.375946403,0.041474391,0.996661305,0.360733062,0.733392119,-0.394813329,0.809519291,0.557958245,0.616812944,0.21612516,0.088158891,0.330887407,0.955337286,-0.171731696,0.586528122,0.493831158,0.702170551,0.415717214,0.08075618,0.320777237,0.996982455,-0.173552245,0.583846688,0.490003049,0.676113069,0.469829798,0.103955448,0.323376209,0.996338606,-0.163602605,0.599552929,0.468048722,0.670856595,0.421097189,0.119071446,0.331460059,0.974982083,-0.158330694,0.570358634,0.464929998,0.688407302,0.398914874,0.117772706,0.416488945,0.926754892,-0.130676612,0.458578795,0.537024915,0.915727317,0.130653471,0.420967042,0.423057944,1.251071453,-0.007769234,0.244390041,0.49817434,1.301126838,0.179028884,0.100973755,0.423002154,1.595279217,0.168304652,0.079260625,0.483310044,1.676819324,0.262328148,0.041228876,0.447642267,1.664520502,0.186848909,0.142120987,0.493736327,1.751998663,0.265180051,0.109264456,0.346005321,1.619407415,0.122841135,0.074998349,0.424901813,1.697845101,0.154573217,0.039939843
walking,0.364041954,0.213706523,0.074479118,0.996231019,0.358689219,0.187416643,0.000394478,0.996521771,0.354160666,0.190153643,0.000250521,0.996886909,0.348644912,0.193353102,0.000120335,0.996359527,0.371917665,0.182930946,0.047133189,0.996677518,0.377441287,0.182894602,0.046862133,0.997052968,0.383327216,0.183174849,0.046341889,0.996685028,0.355971336,0.216545597,-0.24703005,0.998106301,0.413563102,0.204755127,-0.030180791,0.998703063,0.367939353,0.248410895,-0.002118181,0.996934772,0.380391389,0.246070445,0.054821514,0.99750793,0.35025683,0.428610235,-0.410468102,0.996877611,0.527284384,0.379546076,0.084691912,0.996534884,0.353648663,0.72008121,-0.394439578,0.803707838,0.55738157,0.635170281,0.285267889,0.086212263,0.319470286,0.94147408,-0.14696525,0.556121111,0.488917738,0.723811269,0.478935093,0.074642323,0.303860933,0.981998026,-0.145173579,0.552319229,0.483261764,0.733945489,0.560449839,0.096325614,0.304922223,0.979012311,-0.130045265,0.566021025,0.462031305,0.726201415,0.517859399,0.109995604,0.313808858,0.962602377,-0.132677659,0.538828671,0.459168971,0.726564407,0.475043863,0.109090008,0.410393715,0.923417926,-0.135171592,0.498151541,0.535212517,0.918097556,0.135208011,0.464842379,0.405530065,1.208544135,-0.021252165,0.243228063,0.494189203,1.270635962,0.188408464,0.108091086,0.416931093,1.559697032,0.15300329,0.077936798,0.480242193,1.605320692,0.256295025,0.045555104,0.443763793,1.625915766,0.167737201,0.145590395,0.492292345,1.674558759,0.258683056,0.12133117,0.341816843,1.611252546,0.114767864,0.072968513,0.417917907,1.613517284,0.167234719,0.041821428
walking,0.36497435,0.214374527,0.130295038,0.993578434,0.358806461,0.186342523,0.048637953,0.993757606,0.353929579,0.189018175,0.04841809,0.994491935,0.34824264,0.192263559,0.048250496,0.993639827,0.373019367,0.182077184,0.094329186,0.994274497,0.378807396,0.182066008,0.094062582,0.994876146,0.384896308,0.182330132,0.093496591,0.994176865,0.352233738,0.217419818,-0.220309779,0.996411145,0.413323969,0.205521911,-0.017434169,0.997513413,0.36762771,0.249777049,0.047481082,0.99482578,0.380184233,0.247970715,0.103728808,0.995719492,0.32926625,0.431223661,-0.389366984,0.996117771,0.525809705,0.386097491,0.076183766,0.995733321,0.319190204,0.722400308,-0.394313633,0.776777446,0.557169616,0.646310151,0.29907912,0.085902348,0.288166046,0.940718055,-0.149468735,0.516023874,0.486522764,0.70911473,0.618493199,0.069695309,0.278810769,0.987364471,-0.147343785,0.511859238,0.48035121,0.720545352,0.7007038,0.089821018,0.288701326,0.985763252,-0.134681076,0.52482909,0.459559113,0.71294266,0.662822425,0.102344312,0.299974084,0.965074956,-0.137296423,0.499618292,0.45606938,0.711158752,0.611677766,0.102049023,0.390404135,0.925894499,-0.128118128,0.518480241,0.526548386,0.919604361,0.128173962,0.492521912,0.4082748,1.257273197,0.002362346,0.25537914,0.478606939,1.292077899,0.170808047,0.116397277,0.418916613,1.613646626,0.185574234,0.079838321,0.472335577,1.671270967,0.278128803,0.049435228,0.444527537,1.673970342,0.188113749,0.146883518,0.483421326,1.737640977,0.282179534,0.125022575,0.352615595,1.661134005,0.135966167,0.071039714,0.415932268,1.713853478,0.137768835,0.042351086
walking,0.369372457,0.217083991,0.210914522,0.991815448,0.361953318,0.187803686,0.128754824,0.99182272,0.355852604,0.190057293,0.128462106,0.992964804,0.349019796,0.192837194,0.128255695,0.991950035,0.378871202,0.183335841,0.165605664,0.992513835,0.385234922,0.182688579,0.165327445,0.993261874,0.392526507,0.18233344,0.164785236,0.99225837,0.348530799,0.21672754,-0.153439432,0.995306313,0.415189505,0.205723256,-0.007919806,0.99642998,0.367634475,0.250346631,0.123402312,0.993257284,0.381387323,0.247803524,0.168289021,0.994069338,0.299346477,0.432139963,-0.339892805,0.995450735,0.523125768,0.387697548,0.076819636,0.994131565,0.276108474,0.727172732,-0.350935906,0.75419265,0.553848207,0.639147937,0.307484239,0.088589713,0.245047048,0.937668502,-0.094044507,0.47960493,0.487288475,0.633899093,0.707462966,0.066754371,0.241103932,0.992169738,-0.079619862,0.47471258,0.483348846,0.618000865,0.797087252,0.08507964,0.257386863,0.985094011,-0.068392858,0.487136543,0.459224761,0.608593225,0.771122217,0.096483476,0.261869252,0.965383828,-0.082933053,0.463282764,0.455031693,0.616871417,0.705267787,0.096852936,0.361728936,0.928693771,-0.122402295,0.531045258,0.509399295,0.924845815,0.122506782,0.511241198,0.406927675,1.280216694,0.000664492,0.282370329,0.461622536,1.306360722,0.149680644,0.137395009,0.419398785,1.645758748,0.195614308,0.086837053,0.462726742,1.689548373,0.244611591,0.057643026,0.443122208,1.703630328,0.206298545,0.153865084,0.474218458,1.752512336,0.246031016,0.13239935,0.358532876,1.701788068,0.113435254,0.071058176,0.414066076,1.74347496,0.087402806,0.044292659
walking,0.356742918,0.223292321,0.231748417,0.990935683,0.346340537,0.193006143,0.151759818,0.990999281,0.339542747,0.19511041,0.151521921,0.992271006,0.332221121,0.197646394,0.151268035,0.991179585,0.366794348,0.188720703,0.181564674,0.99164319,0.374897331,0.18792063,0.181312919,0.992406428,0.383958489,0.187219799,0.180807948,0.991199791,0.326958388,0.21959433,-0.119241059,0.994959831,0.400396645,0.20842424,-0.005127483,0.996103287,0.352113664,0.257160395,0.150663286,0.992566884,0.368820012,0.254486412,0.187455475,0.993337095,0.264395922,0.432836801,-0.280057728,0.995513558,0.513905466,0.393649548,0.062259316,0.994184315,0.242058232,0.732665896,-0.274034888,0.754343688,0.54519093,0.643980086,0.292538583,0.104600273,0.199108571,0.932503104,-0.032377686,0.45755899,0.493465275,0.683257759,0.667960048,0.064155966,0.19555153,0.981759608,-0.02117026,0.450836629,0.493999809,0.683397174,0.749903798,0.081249326,0.202657863,0.978571892,-0.000465999,0.462030411,0.467803299,0.677138209,0.716221631,0.091581203,0.211973816,0.955321133,-0.018439448,0.43793866,0.460763395,0.678790808,0.662036955,0.092569768,0.338718802,0.928014457,-0.111217201,0.566892862,0.492803246,0.924502075,0.111037888,0.546782076,0.3668859,1.243826509,0.054800063,0.303208113,0.460608304,1.291504145,0.21102798,0.142873809,0.388905317,1.598539233,0.299047351,0.087975718,0.443594217,1.641523123,0.359153181,0.05733123,0.416853279,1.664202332,0.320344269,0.15942286,0.446153939,1.708243728,0.372882724,0.138423532,0.324815094,1.633355737,0.284202605,0.068520963,0.398502201,1.681019545,0.287478715,0.042515919
walking,0.349859893,0.215653747,0.221392676,0.991064072,0.336233437,0.185069188,0.142396256,0.991172075,0.328870296,0.187463075,0.142201379,0.992331684,0.321178883,0.190486893,0.142031655,0.991327584,0.358857214,0.180466473,0.161220133,0.991797864,0.366967469,0.179623127,0.161021382,0.992423713,0.375778824,0.178959414,0.160560876,0.991251886,0.313156217,0.216501981,-0.118922427,0.99505192,0.389246494,0.202733651,-0.048275482,0.996095061,0.343751848,0.248165831,0.143878788,0.992792904,0.362444282,0.245396063,0.166630164,0.993557632,0.241971329,0.428224981,-0.24670966,0.995577395,0.491162479,0.395971209,-0.048220642,0.994543433,0.220002338,0.716579497,-0.186590552,0.753992319,0.528888524,0.642998099,0.148415416,0.17169477,0.186062843,0.911896586,0.07113573,0.443613559,0.525777936,0.738405168,0.497053921,0.092349619,0.17823641,0.961290538,0.088034585,0.432826102,0.530088246,0.789335966,0.569493413,0.101618893,0.188162625,0.952455461,0.095255315,0.443627566,0.514901936,0.788252771,0.543720603,0.111400977,0.194200024,0.935624778,0.080739826,0.420062184,0.508694291,0.76484257,0.495720237,0.113584593,0.325629354,0.922406435,-0.078252077,0.601980329,0.471104234,0.913525462,0.078195915,0.584505618,0.374797881,1.264425755,0.124720074,0.334380656,0.432025582,1.297289491,0.209130645,0.152789548,0.396384269,1.61630857,0.427086115,0.094513655,0.425585598,1.670464396,0.393585861,0.062584557,0.419255495,1.674769998,0.452764839,0.168793827,0.428705931,1.735584736,0.410799444,0.146949738,0.343456566,1.669368625,0.393008888,0.068830639,0.397504985,1.71687746,0.293988764,0.043459401
walking,0.35224542,0.203216925,0.186975956,0.991584718,0.336502492,0.170883313,0.107522249,0.991751492,0.330424517,0.172986448,0.107353404,0.992800832,0.323643744,0.175931528,0.107197203,0.991889834,0.362271994,0.169397026,0.152771756,0.99230814,0.369979501,0.170105711,0.152707264,0.992814124,0.379077852,0.170778066,0.152251273,0.991717219,0.312615454,0.207404271,-0.13846992,0.995381713,0.390217543,0.198018923,-0.121895529,0.996320248,0.344563693,0.237415731,0.109357551,0.993332267,0.363021553,0.236335292,0.144142911,0.994051754,0.21701026,0.427359313,-0.294247508,0.99583143,0.475696564,0.397429347,-0.132875621,0.994989157,0.185329825,0.724891841,-0.208119348,0.764979064,0.515294492,0.640113115,0.083589837,0.248997748,0.18899098,0.917776644,0.097603992,0.423256546,0.546402335,0.771266043,0.457223028,0.13748388,0.189213783,0.964823902,0.120750949,0.406440109,0.560556769,0.82460314,0.53068912,0.134011984,0.198582694,0.950301945,0.122589514,0.416279614,0.548105359,0.82010287,0.508451283,0.144110233,0.202817038,0.936223149,0.106078841,0.395151705,0.536922634,0.800154567,0.458632886,0.146819681,0.30745095,0.926708937,-0.070856012,0.635971606,0.448569387,0.918685496,0.0710252,0.621497273,0.375364333,1.272782803,0.189190656,0.355768979,0.402430445,1.300680161,0.25554949,0.160948545,0.400314093,1.617105365,0.556859016,0.093719885,0.4046987,1.667334199,0.532133937,0.064402685,0.41967994,1.671020985,0.588486016,0.164566383,0.40881905,1.728536487,0.557669997,0.148091555,0.363114655,1.6758219,0.516509593,0.067394614,0.388173878,1.721434951,0.429161012,0.043574285
walking,0.340190947,0.209495619,0.281145781,0.991613328,0.324625343,0.176337853,0.197194174,0.991941631,0.316823035,0.178397417,0.197085351,0.992892325,0.308835447,0.181099936,0.196851566,0.992082,0.350074232,0.173870772,0.210384324,0.992495716,0.357787788,0.174026147,0.210301325,0.992860258,0.366128564,0.174147144,0.209964424,0.991855025,0.294494331,0.209427401,-0.084864922,0.995500088,0.374362588,0.200119495,-0.095678642,0.996316016,0.327378601,0.242647558,0.195210323,0.993422985,0.348664254,0.241066784,0.209010839,0.99417907,0.201986834,0.421962053,-0.213436574,0.995761573,0.449324936,0.396921515,-0.086954258,0.995319426,0.159569696,0.700594187,-0.053379767,0.772429585,0.501298547,0.636039317,0.04997826,0.320771098,0.18037875,0.850687742,0.321264535,0.393380761,0.544643819,0.785202205,0.319650173,0.187973037,0.182695955,0.889918923,0.359985888,0.374765277,0.561639786,0.836625516,0.376177728,0.174099118,0.19696933,0.877918839,0.358717561,0.383575529,0.549132943,0.83338517,0.363176972,0.18350786,0.200216338,0.863177896,0.331360608,0.365389973,0.536620677,0.816453874,0.323416948,0.18369633,0.283172101,0.922053933,-0.072774954,0.663865507,0.413799465,0.912360311,0.073067196,0.653194129,0.333213151,1.258841753,0.132729858,0.370142728,0.368782133,1.293347478,0.236216739,0.162442476,0.352582753,1.600341678,0.431574732,0.093148604,0.356752098,1.650623798,0.45945105,0.066287704,0.366168559,1.659303784,0.456614166,0.163135782,0.360902309,1.71256125,0.475254595,0.151737779,0.312724173,1.65294683,0.400032818,0.065899745,0.329904586,1.695586085,0.363149613,0.044421453
